path	disposition	basis	rationale	evidence
src/infra/heartbeat-cooldown.ts	KEEP	current-only-reviewed; accepted: Keep wake intent/source types in heartbeat-wake-contracts. | frozen: Import those types from heartbeat-wake.	The accepted contract split leaves cooldown policy unchanged.	source/candidate 0fc4cdf46b48; frozen 9a4aa42dbbbc; shouldDeferWake tests
src/infra/heartbeat-outcome-store.ts	KEEP	current-only-reviewed; accepted: Keep persisted outcome source typing in heartbeat-wake-contracts. | frozen: Import HeartbeatWakeSource from heartbeat-wake runtime.	The accepted persistence-to-contract dependency direction preserves serialization.	source/candidate e2a7c0b4c980; frozen d6d5d3b27332; outcome-store tests
src/infra/heartbeat-reason.test.ts	KEEP	prior-exact-overlay; base=d6743618131e936a7483533457c4e655158c7732; source=36d3f3f2cd87e9f73d23283c927ad6bf1604eaa4; frozen=d6743618131e936a7483533457c4e655158c7732; candidate=36d3f3f2cd87e9f73d23283c927ad6bf1604eaa4	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/infra/heartbeat-reason.ts	KEEP	prior-exact-overlay; base=19670a562026d112acd311dfab5055cbd47d756b; source=aa890055144f2d94dac52a5f9af7fb1d402f907d; frozen=19670a562026d112acd311dfab5055cbd47d756b; candidate=aa890055144f2d94dac52a5f9af7fb1d402f907d	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/infra/heartbeat-runner-config.ts	KEEP	current-only-reviewed; accepted: Use HeartbeatWakeSource from the extracted contracts owner. | frozen: Import the type from heartbeat-wake runtime.	The accepted configuration boundary avoids wake runtime initialization.	source/candidate 0d471b8ae858; frozen 238573055225; wake-owner-resolution tests
src/infra/heartbeat-runner-delivery.ts	KEEP	current-only-reviewed; accepted: Use CompletedHeartbeatAgentRun from execution ownership and HeartbeatRunResult from contracts. | frozen: Use the completed type from invoke and result type from heartbeat-wake.	The accepted runner split retains upstream silent-ack suppression.	source/candidate aebf2a76c85d; frozen b66a9ab797bc; structured-delivery tests
src/infra/heartbeat-runner-execution.ts	KEEP	prior-reviewed-heartbeat	retain unified isTargetedUnscheduledWake import and invocation; only the exact configured targeted producer shape bypasses disabled cadence	upstream hunks: -82/+82 and -172/+172 | interleave=no | preservation=pass | proof=heartbeat runner disabled-cadence execution and targeted wake tests | review=read-only heartbeat audit: clean
src/infra/heartbeat-runner-prompt.ts	KEEP	prior-exact-overlay; base=0bfb793fdf26e972180bfb616505fbbf37137fb1; source=2a40860ef3a1105d6d6157da87f304264b50e4d4; frozen=0bfb793fdf26e972180bfb616505fbbf37137fb1; candidate=2a40860ef3a1105d6d6157da87f304264b50e4d4	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
src/infra/heartbeat-runner-run.ts	KEEP	prior-exact-overlay; base=cf33f73b07c37ad3644535218e80dcca7b9e0a39; source=f9db459674249919c98b51d88d8f4320c46c2c4a; frozen=cf33f73b07c37ad3644535218e80dcca7b9e0a39; candidate=f9db459674249919c98b51d88d8f4320c46c2c4a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
src/infra/heartbeat-runner-scheduler.ts	KEEP	current-only-reviewed; accepted: Separate scheduled admission into startHeartbeatRunnerScheduled over runHeartbeatOnceCore. | frozen: Use startHeartbeatRunner and runHeartbeatOnce directly.	The accepted scheduler-owner split retains disabled-cadence exec completion behavior.	source/candidate ac1c0e0d5422; frozen 0116fac876d5; scheduler tests
src/infra/heartbeat-runner.ack-token-heartbeat-acks.test.ts	KEEP	prior-exact-overlay; base=1587da1fdea117a6c88da4e34b4929596a9925c9; source=e83321a5dfda0a1143256e81d08185ecc83ddd26; frozen=1587da1fdea117a6c88da4e34b4929596a9925c9; candidate=e83321a5dfda0a1143256e81d08185ecc83ddd26	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/infra/heartbeat-runner.ghost-reminder.test.ts	KEEP	prior-exact-overlay; base=e5c2d7b8a02d3148f3173c74bfa1810e1b58e02c; source=5edfffcefa9f311a83efc5161a67deba66ef2629; frozen=e5c2d7b8a02d3148f3173c74bfa1810e1b58e02c; candidate=5edfffcefa9f311a83efc5161a67deba66ef2629	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/infra/heartbeat-runner.identity.test.ts	KEEP	prior-exact-overlay; base=2378bd4e595650183ab6ca60849443aa9f94cab0; source=8ec274350a90606e1ea5c21744d01bac48bec100; frozen=2378bd4e595650183ab6ca60849443aa9f94cab0; candidate=8ec274350a90606e1ea5c21744d01bac48bec100	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/infra/heartbeat-runner.scheduler-owner-resolution.test.ts	KEEP	prior-exact-overlay; base=4d2533b983e33459d9a834a0d2bdac2c300c0cfe; source=7f6f41633414a98b47cb842753a20b5129d1f8f6; frozen=4d2533b983e33459d9a834a0d2bdac2c300c0cfe; candidate=7f6f41633414a98b47cb842753a20b5129d1f8f6	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/infra/heartbeat-runner.stale-exec.test.ts	KEEP	prior-exact-overlay; base=7ff7f4038eecb6b022d28e2f704d48c9e6830bbc; source=2336b08743f873174607aeb4221938aa03dc2a1d; frozen=7ff7f4038eecb6b022d28e2f704d48c9e6830bbc; candidate=2336b08743f873174607aeb4221938aa03dc2a1d	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/infra/heartbeat-runner.targeted-unscheduled-wake.test.ts	KEEP	prior-reviewed-heartbeat	retain complete configured-agent exec-event case at candidate lines 133-157	upstream hunks: new disabled-cadence case +26 | interleave=no | preservation=pass | proof=owning test executed 6/6 | review=read-only heartbeat audit: clean
src/infra/heartbeat-runner.ts	KEEP	prior-exact-overlay; base=1c0aca5ab4ba6949ff1ad4159ec00cb0c517dcbe; source=30ff8742a79d095c4083d53571e12d39671972de; frozen=1c0aca5ab4ba6949ff1ad4159ec00cb0c517dcbe; candidate=30ff8742a79d095c4083d53571e12d39671972de	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/infra/heartbeat-wake-lifecycle.ts	KEEP	prior-exact-overlay; base=94dd7c2afd84bb064a58a9b471fd724887f4aa00; source=655eff6163f8fa7c4e44704128cf27e7e0dbccf8; frozen=94dd7c2afd84bb064a58a9b471fd724887f4aa00; candidate=655eff6163f8fa7c4e44704128cf27e7e0dbccf8	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/infra/heartbeat-wake-policy.ts	KEEP	prior-reviewed-heartbeat	retain upstream per-source intent/reason checks at candidate lines 81-114 beside accepted continuation classification at lines 14-79	upstream hunks: six predicate/source hunks | interleave=no | preservation=pass | proof=targeted wake and returns-default-unset owners | review=read-only heartbeat audit: clean
src/infra/heartbeat-wake.preemption.test.ts	KEEP	prior-exact-overlay; base=1c5dd04c40ecd1f5975acb8d9a27d0dfb8d35cb6; source=41d47217824519f9da20f799ef6987565a8540a3; frozen=1c5dd04c40ecd1f5975acb8d9a27d0dfb8d35cb6; candidate=41d47217824519f9da20f799ef6987565a8540a3	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/infra/heartbeat-wake.test.ts	KEEP	prior-exact-overlay; base=b0f319349c706c0e655659d9a473405f0e173c8e; source=151f4f96e5652f63af034be927b7dc5c13c961b1; frozen=b0f319349c706c0e655659d9a473405f0e173c8e; candidate=151f4f96e5652f63af034be927b7dc5c13c961b1	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/infra/heartbeat-wake.transcript-context.test.ts	KEEP	prior-reviewed-heartbeat	retain upstream test body; adapt only import to requestHeartbeatRaw as requestHeartbeat so it exercises the accepted canonical raw boundary	upstream hunks: new 39-line file | interleave=no | preservation=pass | proof=owning test executed 1/1 | review=read-only heartbeat audit: clean
src/infra/heartbeat-wake.ts	KEEP	prior-reviewed-heartbeat	retain logger and completion diagnostics; run queueing and scheduling outside owned transcript writes; read the non-enumerable trust marker before destructuring, pass trustedContinuationRouting explicitly, and preserve parentRunId/coalescing/retry lifecycle	upstream hunks: imports, logger, completion log, request queue/schedule rewrite | interleave=yes: request rewrite only | preservation=pass | proof=heartbeat wake 30/30; transcript context 1/1; targeted wake 6/6; returns-default-unset 58/58 | review=read-only heartbeat audit: clean
src/infra/openclaw-cli-invocation.test.ts	KEEP	prior-exact-overlay; base=c73431545e3d87bb8e5b15df07bc58bf056d931a; source=f9360956d7e87a1a8d2d62c2566bb17207df3207; frozen=c73431545e3d87bb8e5b15df07bc58bf056d931a; candidate=f9360956d7e87a1a8d2d62c2566bb17207df3207	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/infra/openclaw-cli-shim.test.ts	KEEP	prior-exact-overlay; base=9f7e1c335015d26eb4ab18f0e9e300836c2ad008; source=8e33f6bd7ecd358ae033076dc345c0dbd0b59c7b; frozen=9f7e1c335015d26eb4ab18f0e9e300836c2ad008; candidate=8e33f6bd7ecd358ae033076dc345c0dbd0b59c7b	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/infra/outbound/outbound-session.test.ts	KEEP	prior-exact-overlay; base=d3ec9d6589ade074d600932a6de02b7e8037892e; source=968bb16ca8f54f5af5f22ae3f8b5943903dd9388; frozen=d3ec9d6589ade074d600932a6de02b7e8037892e; candidate=968bb16ca8f54f5af5f22ae3f8b5943903dd9388	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/infra/session-cost-usage.test.ts	KEEP	prior-exact-overlay; base=46cd5e56110d0e205d1f077e6a21654b94e70002; source=bbab2621bab0b4236d561dda3d928c1b6e62750e; frozen=46cd5e56110d0e205d1f077e6a21654b94e70002; candidate=bbab2621bab0b4236d561dda3d928c1b6e62750e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/infra/session-cost-usage.ts	KEEP	prior-exact-overlay; base=41a5c658b26ae02b5dc28f7402f373229fad6398; source=161220d8e4fab71f44c8b9a5faa627cf25235d46; frozen=41a5c658b26ae02b5dc28f7402f373229fad6398; candidate=161220d8e4fab71f44c8b9a5faa627cf25235d46	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/infra/session-delivery-queue-storage.ts	KEEP	prior-exact-overlay; base=54924209a198c8294d5c528ed8eaf720f21c4ebc; source=acd150a7d149e6ac74f199a84ebd5ef80612d6bf; frozen=54924209a198c8294d5c528ed8eaf720f21c4ebc; candidate=acd150a7d149e6ac74f199a84ebd5ef80612d6bf	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=74
src/infra/session-delivery-queue.storage.test.ts	KEEP	current-only-reviewed; accepted: Preserve the expanded continuation queue corpus for validation, delegate receipts, retries, and recovery. | frozen: Use a smaller suite with generated-media retry and completion-receipt coverage.	The candidate includes the frozen focused-media retry proof within broader accepted durability/security coverage.	source/candidate 43631f7709e6; frozen be2da0916ff9; storage lifecycle tests
src/infra/state-migrations.legacy-session-store.ts	KEEP	current-only-reviewed; accepted: Normalize runtime model fields through session-entry-runtime while stripping runtime-only skill catalogs. | frozen: Import normalization through types.	The accepted owner boundary retains frozen skill-catalog cleanup behavior.	source/candidate d047866bc160; frozen d168f80a8904; legacy migration tests
src/infra/system-events.test.ts	KEEP	prior-exact-overlay; base=6f82812f7fb9494570584839adb824a3dba2bafa; source=be4703cabbfe2a52cb1ae18cede7d587525e1bd4; frozen=6f82812f7fb9494570584839adb824a3dba2bafa; candidate=be4703cabbfe2a52cb1ae18cede7d587525e1bd4	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
src/infra/system-events.ts	KEEP	prior-exact-overlay; base=18a8be81037ef9964d63b1ff6ba72ee0e67f468e; source=7d71b4623aac71d5bef9523f8b75d5cac712b6fa; frozen=18a8be81037ef9964d63b1ff6ba72ee0e67f468e; candidate=7d71b4623aac71d5bef9523f8b75d5cac712b6fa	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=5
src/library.ts	KEEP	prior-exact-overlay; base=4eba1f3312abd696c54cd691fc94904cddc10b85; source=13daaad2ad94214bd44fbf2a4ac133ebfa5f4c68; frozen=4eba1f3312abd696c54cd691fc94904cddc10b85; candidate=13daaad2ad94214bd44fbf2a4ac133ebfa5f4c68	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/logging/diagnostic.test.ts	KEEP	current-upstream-semantic-merge	Adopt upstream enabled-heartbeat helper and sessionFile fixture while preserving the diagnostic recovery suite.	86 logging tests pass
src/logging/diagnostic.ts	KEEP	prior-exact-overlay; base=ed3f3f2a55a98f54727beb54287c7959c13f655c; source=a0fadeeda5f4894979b5df8ab613adbd8f3056d5; frozen=ed3f3f2a55a98f54727beb54287c7959c13f655c; candidate=a0fadeeda5f4894979b5df8ab613adbd8f3056d5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=8
src/media/web-media.test.ts	KEEP	prior-exact-overlay; base=03dad5c37990377e15edbcfd37ad5cf524e9173d; source=7d730ddf4f04ee008fc1083adf1f1c7847be6378; frozen=03dad5c37990377e15edbcfd37ad5cf524e9173d; candidate=7d730ddf4f04ee008fc1083adf1f1c7847be6378	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/node-host/node-worker-transfer-client.test.ts	KEEP	prior-exact-overlay; base=c94f46cd5e31a4fed9051d2fd91145695c2c4ed4; source=9252ecf5c7f1756b2a849910464dd3099ab654e5; frozen=c94f46cd5e31a4fed9051d2fd91145695c2c4ed4; candidate=9252ecf5c7f1756b2a849910464dd3099ab654e5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/plugin-sdk/heartbeat-runtime.ts	KEEP	prior-exact-overlay; base=5123d6d187268dfea2443a5e24e7d52be4c17b05; source=4c78712f267912f2703ca004e014fbb447d07eec; frozen=5123d6d187268dfea2443a5e24e7d52be4c17b05; candidate=4c78712f267912f2703ca004e014fbb447d07eec	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/plugin-sdk/infra-runtime.ts	KEEP	prior-exact-overlay; base=e5ed7cffb15045d5e2d9ef7432e37d5aa35b840b; source=1d657f5d2e220f08bc4ac773565a5356689b8fa2; frozen=e5ed7cffb15045d5e2d9ef7432e37d5aa35b840b; candidate=1d657f5d2e220f08bc4ac773565a5356689b8fa2	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/plugin-sdk/provider-catalog-live-runtime.test.ts	KEEP	prior-exact-overlay; base=92436efa7413c918628553f92b05a399fe4f7508; source=687bb6bae1555fc1fb609476e210af28e4a66eee; frozen=92436efa7413c918628553f92b05a399fe4f7508; candidate=687bb6bae1555fc1fb609476e210af28e4a66eee	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/plugin-sdk/provider-catalog-live-runtime.ts	KEEP	prior-exact-overlay; base=90ac628c025955c925e3652ea9c24f1645ef7f58; source=5bdd36bbc6290b697af7b77f477e29c01165c453; frozen=90ac628c025955c925e3652ea9c24f1645ef7f58; candidate=5bdd36bbc6290b697af7b77f477e29c01165c453	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=5
src/plugin-sdk/system-event-runtime.ts	KEEP	prior-exact-overlay; base=9426462787375e1a2a6c853d68d124b7dbd50110; source=02a8c4d9058099198bb5984a5eaec3176219075b; frozen=9426462787375e1a2a6c853d68d124b7dbd50110; candidate=02a8c4d9058099198bb5984a5eaec3176219075b	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=9
src/plugins/git-install.test.ts	KEEP	current-only-reviewed; accepted: Prove fallback clone staging commits into a persistent managed repository and verify it exists. | frozen: Expect only two temporary directories without verifying persistent materialization.	The accepted atomic-install assertion is stronger.	source/candidate 30a3595d7ebf; frozen 6aba1576bb78; read-only-filesystem fallback tests
src/plugins/git-install.ts	KEEP	prior-exact-overlay; base=60a37a6c95b7a188fb3ada4443eb24919461d654; source=bdcda0697dfd1b5ec6cb1ce598944b34d8fa1a38; frozen=60a37a6c95b7a188fb3ada4443eb24919461d654; candidate=bdcda0697dfd1b5ec6cb1ce598944b34d8fa1a38	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/plugins/install.test.ts	KEEP	prior-exact-overlay; base=f4a5d57a788efedf4d1420750bf303cc59231217; source=689327097271de8cec12953f19b834fb6783fb3b; frozen=f4a5d57a788efedf4d1420750bf303cc59231217; candidate=689327097271de8cec12953f19b834fb6783fb3b	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/plugins/marketplace.test.ts	KEEP	prior-exact-overlay; base=7c6d0ca6f454c6685c0dd7f8650f5ee8cbe48dcb; source=fdcd5152170cf09cf474c7060d1934fe5fc40806; frozen=7c6d0ca6f454c6685c0dd7f8650f5ee8cbe48dcb; candidate=fdcd5152170cf09cf474c7060d1934fe5fc40806	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/plugins/npm-install-security-scan.release.test.ts	KEEP	prior-exact-overlay; base=3114586c294a70a2bdfa54da0819929ecd7d4ceb; source=5b3b97964738f8c45b18647976591e6ee334444f; frozen=3114586c294a70a2bdfa54da0819929ecd7d4ceb; candidate=5b3b97964738f8c45b18647976591e6ee334444f	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/plugins/runtime/index.test.ts	KEEP	prior-exact-overlay; base=abfa4308e239a3a579223af2657adafa41b4d00a; source=7c50732e021a7f608b7e23af5c3c7f834f00548b; frozen=abfa4308e239a3a579223af2657adafa41b4d00a; candidate=7c50732e021a7f608b7e23af5c3c7f834f00548b	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/plugins/runtime/runtime-system.ts	KEEP	prior-exact-overlay; base=52c12dc7088cbbad972d8598809a1b3438c02109; source=4b7bef7e0bc71397bf1c0f8715cce940dc0d138e; frozen=52c12dc7088cbbad972d8598809a1b3438c02109; candidate=4b7bef7e0bc71397bf1c0f8715cce940dc0d138e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/plugins/runtime/runtime-taskflow.test.ts	KEEP	prior-exact-overlay; base=6e3ce40bb32110083d245b029d6785c422677527; source=71c74b8e953c38610cd8b2a5a6c36eca496395e9; frozen=6e3ce40bb32110083d245b029d6785c422677527; candidate=71c74b8e953c38610cd8b2a5a6c36eca496395e9	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/plugins/runtime/runtime-taskflow.ts	KEEP	prior-exact-overlay; base=1975598bb623139c9144d3c63d593e74f835305c; source=707bf8fe6b0b76b891b4d3650de75b1a37f8560f; frozen=1975598bb623139c9144d3c63d593e74f835305c; candidate=707bf8fe6b0b76b891b4d3650de75b1a37f8560f	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=24
src/plugins/runtime/types-core.ts	KEEP	current-only-reviewed; accepted: Type plugin system hooks against raw internal enqueue/wake primitives wrapped by runtime-system authority. | frozen: Type the plugin surface directly against canonical enqueue/request exports.	The accepted wrapper-owned authority seam avoids exposing runtime ownership through the type barrel.	source/candidate dc0652d734e4; frozen 8a6316379958; createPluginRuntimeSystem tests
src/plugins/wired-hooks-compaction.test.ts	KEEP	prior-exact-overlay; base=e1301d8aa1df8bb3e9d9a019e0a3f42ccf7f658c; source=232fa33a1ae69c9f6bb851b3bcb4e918ceb1aee2; frozen=e1301d8aa1df8bb3e9d9a019e0a3f42ccf7f658c; candidate=232fa33a1ae69c9f6bb851b3bcb4e918ceb1aee2	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/sessions/session-state-notices.test.ts	KEEP	prior-exact-overlay; base=7750c4ebda87876be8f3a6f72d8b021fd5f71b10; source=a814eab48dec14d6b550633d5e4187d440b0a204; frozen=7750c4ebda87876be8f3a6f72d8b021fd5f71b10; candidate=a814eab48dec14d6b550633d5e4187d440b0a204	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/sessions/user-turn-transcript.media-normalize.ts	KEEP	current-only-reviewed; accepted: Add persisted-media field normalization and keep resolveTranscriptMediaPath private. | frozen: Export resolveTranscriptMediaPath and omit the consolidated builder.	The accepted fix intentionally removes a collision-prone export while retaining media normalization.	source/candidate 729f76ce0767; frozen 3dd73606cf10; 77c7bb1 unexport fix; media tests
src/sessions/user-turn-transcript.test.ts	KEEP	prior-exact-overlay; base=16deb8de4a052bc9863ff8ec6a1a344d3c79e00e; source=36d932bd27e8815c3b31ce2637e64ef6fb5739e0; frozen=16deb8de4a052bc9863ff8ec6a1a344d3c79e00e; candidate=36d932bd27e8815c3b31ce2637e64ef6fb5739e0	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=71
src/sessions/user-turn-transcript.ts	KEEP	prior-exact-overlay; base=c4c6b79c2a2553574bbbc8792576696583b37e76; source=4fd56ce14c3acb723cc38fe74afd3b5b8b6239f8; frozen=c4c6b79c2a2553574bbbc8792576696583b37e76; candidate=4fd56ce14c3acb723cc38fe74afd3b5b8b6239f8	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=15
src/shared/chat-message-content.ts	KEEP	prior-exact-overlay; base=cee1f9d00ed32fe50d73baf3f2a2926862166e30; source=4da3a6cc90ff48acea0725fb183a3a044c337552; frozen=cee1f9d00ed32fe50d73baf3f2a2926862166e30; candidate=4da3a6cc90ff48acea0725fb183a3a044c337552	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=11
src/snapshot/git-backup.test.ts	KEEP	prior-exact-overlay; base=c646442d9abd8cc7482412bd09faa8b77883e445; source=1c10bc1532fe68b77aab48628ec51c88d645408c; frozen=c646442d9abd8cc7482412bd09faa8b77883e445; candidate=1c10bc1532fe68b77aab48628ec51c88d645408c	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/status/status-message.ts	KEEP	prior-exact-overlay; base=54044d62f0ae0fd5da46408b32152bf08d250e8f; source=fc18631f4af79d034229530de636ea05e858f455; frozen=54044d62f0ae0fd5da46408b32152bf08d250e8f; candidate=fc18631f4af79d034229530de636ea05e858f455	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/status/status-text.test.ts	KEEP	prior-exact-overlay; base=f4309b5edb492eb215b2713edffa8828583f46a7; source=cb379c2ec6343bd0f2a7ad6bae8d23d86b8f78ac; frozen=f4309b5edb492eb215b2713edffa8828583f46a7; candidate=cb379c2ec6343bd0f2a7ad6bae8d23d86b8f78ac	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/status/status-text.ts	KEEP	prior-exact-overlay; base=45feb7cb881719921bfb646190a3af2a50d869d4; source=19e9e91381607d93bb728cbbc09a8913d8a34efe; frozen=45feb7cb881719921bfb646190a3af2a50d869d4; candidate=19e9e91381607d93bb728cbbc09a8913d8a34efe	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=15
src/status/summary.ts	KEEP	prior-exact-overlay; base=ada288318fd8e51844bb13f52e847155563ec241; source=42f16dfdb9c3348aee52df79a19da06a59041789; frozen=ada288318fd8e51844bb13f52e847155563ec241; candidate=42f16dfdb9c3348aee52df79a19da06a59041789	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/talk/client-voice-session.ts	KEEP	current-only-reviewed; accepted: Use mergeSessionEntry from session-entry-runtime for durable voice-session mutation. | frozen: Import mergeSessionEntry from types.	The accepted runtime-owner extraction retains delivery-scan and transcript behavior.	source/candidate 46591cdeeef1; frozen 0e1c639b37ff; voice-session tests
src/tasks/task-flow-registry.audit.test.ts	KEEP	prior-exact-overlay; base=adb4602610e60e49f0b956a4350776576a4985dd; source=542c2ac3e59a1aac3270c9865ddd37b5f26e1dd7; frozen=adb4602610e60e49f0b956a4350776576a4985dd; candidate=542c2ac3e59a1aac3270c9865ddd37b5f26e1dd7	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
